"B1_ALT_ID","B1_APP_TYPE_ALIAS","B1_FILE_DD","address","parcelNum","CO_Issued","CO_Date"
"BU2018-00879","Building Commercial New","2018-03-16 00:00:00","6120 BAYFIELD PKWY CONCORD, NC 28027","56010112840000","1","2019-05-09 00:00:00"
"BU2018-00865","Building Residential New","2018-03-15 00:00:00","4155 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-07-11 00:00:00"
"BU2018-00867","Building Residential New","2018-03-15 00:00:00","63 CABARRUS AVE W B CONCORD, NC 28025","56208724890002","1","2022-10-28 00:00:00"
"BU2018-00868","Building Residential New","2018-03-15 00:00:00","4161 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-07-26 00:00:00"
"BU2018-00870","Building Residential New","2018-03-15 00:00:00","4169 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-07-06 00:00:00"
"BU2018-00871","Building Residential New","2018-03-15 00:00:00","4175 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-08-08 00:00:00"
"BU2018-00872","Building Residential New","2018-03-15 00:00:00","4181 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-08-09 00:00:00"
"BU2018-00873","Building Residential New","2018-03-15 00:00:00","4187 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-09-21 00:00:00"
"BU2018-00874","Building Residential New","2018-03-15 00:00:00","602 BEN AVE KANNAPOLIS, NC 28081","56133955970000","1","2018-08-15 00:00:00"
"BU2018-00858","Building Residential New","2018-03-14 00:00:00","4141 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-06-27 00:00:00"
"BU2018-00859","Building Residential New","2018-03-14 00:00:00","4147 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-08-21 00:00:00"
"BU2018-00857","Building Commercial New","2018-03-14 00:00:00","5200 NC HWY 49 S HARRISBURG, NC 28075","55074600530000","1","2021-02-26 00:00:00"
"BU2018-00831","Building Residential New","2018-03-13 00:00:00","1001 ANATRELLA LN NW CONCORD, NC 28027","46803508400000","1","2018-09-26 00:00:00"
"BU2018-00832","Building Residential New","2018-03-13 00:00:00","978 ANATRELLA LN NW CONCORD, NC 28027","46803514570000","1","2018-08-28 00:00:00"
"BU2018-00833","Building Residential New","2018-03-13 00:00:00","996 BELLEGRAY LN NW CONCORD, NC 28027","46802597000000","1","2018-11-26 00:00:00"
"BU2018-00835","Building Residential New","2018-03-13 00:00:00","4188 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-10-24 00:00:00"
"BU2018-00836","Building Residential New","2018-03-13 00:00:00","4184 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-11-06 00:00:00"
"BU2018-00837","Building Residential New","2018-03-13 00:00:00","4180 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-11-07 00:00:00"
"BU2018-00838","Building Residential New","2018-03-13 00:00:00","4176 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-11-14 00:00:00"
"BU2018-00839","Building Residential New","2018-03-13 00:00:00","4172 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-11-14 00:00:00"
"BU2018-00840","Building Residential New","2018-03-13 00:00:00","4168 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-10-29 00:00:00"
"BU2018-00841","Building Residential New","2018-03-13 00:00:00","4164 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-11-30 00:00:00"
"BU2018-00842","Building Residential New","2018-03-13 00:00:00","4156 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-09-12 00:00:00"
"BU2018-00843","Building Residential New","2018-03-13 00:00:00","4152 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-08-02 00:00:00"
"BU2018-00844","Building Residential New","2018-03-13 00:00:00","4148 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-09-21 00:00:00"
"BU2018-00845","Building Residential New","2018-03-13 00:00:00","4144 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-08-09 00:00:00"
"BU2018-00846","Building Residential New","2018-03-13 00:00:00","4140 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-09-14 00:00:00"
"BU2018-00848","Building Residential New","2018-03-13 00:00:00","4136 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-09-21 00:00:00"
"BU2018-00852","Building Residential New","2018-03-13 00:00:00","4135 LONG ARROW ST CONCORD, NC 28025","55392144270000","1","2018-10-05 00:00:00"
"BU2018-00854","Building Residential New","2018-03-13 00:00:00","1109 BRAFFORD DR CONCORD, NC 28025","56317362550000","1","2018-09-10 00:00:00"
"BU2018-00815","Building Residential New","2018-03-12 00:00:00","573 WESTWOOD DR KANNAPOLIS, NC 28081","56124991350000","1","2018-09-07 00:00:00"
"BU2018-00816","Building Residential New","2018-03-12 00:00:00","575 WESTWOOD DR KANNAPOLIS, NC 28081","56124992130000","1","2018-09-07 00:00:00"
"BU2018-00818","Building Residential New","2018-03-12 00:00:00","1800 S LENTZ HARNESS SHOP RD MT PLEASANT, NC 28124","56805162390000","1","2019-05-20 00:00:00"
"BU2018-00820","Building Residential New","2018-03-12 00:00:00","751 CHERRY TREE LN NW HUNTERSVILLE, NC 28078","46706453000000","1","2018-10-11 00:00:00"
"BU2018-00822","Building Residential New","2018-03-12 00:00:00","11441 RISING STAR CT CHARLOTTE, NC 28215","55059236740000","1","2018-11-30 00:00:00"
"BU2018-00824","Building Residential New","2018-03-12 00:00:00","982 OLD TRACE RD NW CONCORD, NC 28027","46803574580000","1","2018-09-25 00:00:00"
"BU2018-00826","Building Residential New","2018-03-12 00:00:00","971 OLD TRACE RD NW CONCORD, NC 28027","46803552830000","1","2018-10-10 00:00:00"
"BU2018-00827","Building Residential New","2018-03-12 00:00:00","9556 HERRINGBONE LN NW CONCORD, NC 28027","46803535210000","1","2018-09-20 00:00:00"
"BU2018-00828","Building Residential New","2018-03-12 00:00:00","9548 HERRINGBONE LN NW CONCORD, NC 28027","46803546210000","1","2018-10-29 00:00:00"
"BU2018-00829","Building Residential New","2018-03-12 00:00:00","9560 HERRINGBONE LN NW CONCORD, NC 28027","46803524960000","1","2018-08-23 00:00:00"
"BU2018-00830","Building Residential New","2018-03-12 00:00:00","991 ANATRELLA LN NW CONCORD, NC 28027","46803506470000","1","2018-09-27 00:00:00"
"BU2018-00821","Building Commercial New","2018-03-12 00:00:00","4975 STOUGH RD CONCORD, NC 28027","55280536450000","1","2019-06-17 00:00:00"
"BU2018-00802","Building Residential New","2018-03-09 00:00:00","2040 SWEET WILLIAM DR HARRISBURG, NC 28075","55165467670000","1","2018-09-24 00:00:00"
"BU2018-00805","Building Residential New","2018-03-09 00:00:00","9189 HYDRANGEA DR HARRISBURG, NC 28075","55165399180000","1","2018-08-30 00:00:00"
"BU2018-00806","Building Residential New","2018-03-09 00:00:00","9165 BLUEBELL PL HARRISBURG, NC 28075","55166412780000","1","2018-09-26 00:00:00"
"BU2018-00813","Building Residential New","2018-03-09 00:00:00","10072 FOX TROTTER LN MIDLAND, NC 28107","55256562050000","1","2018-06-26 00:00:00"
"BU2018-00777","Building Residential New","2018-03-08 00:00:00","4425 HAYSTACK DR ROCKWELL, NC 28138","56733235040000","1","2019-02-05 00:00:00"
"BU2018-00778","Building Residential New","2018-03-08 00:00:00","11005 DISCOVERY DR NW CONCORD, NC 28027","46706658110000","1","2018-06-25 00:00:00"
"BU2018-00781","Building Residential New","2018-03-08 00:00:00","1683 SCARBROUGH CIR SW CONCORD, NC 28025","55276205340000","1","2018-06-25 00:00:00"
"BU2018-00782","Building Residential New","2018-03-08 00:00:00","2391 ASHBOURNE PL SE CONCORD, NC 28025","55494704870000","1","2018-08-17 00:00:00"
"BU2018-00784","Building Residential New","2018-03-08 00:00:00","9558 MCGRUDEN DR NW CONCORD, NC 28027","46803610360000","1","2018-10-26 00:00:00"
"BU2018-00785","Building Residential New","2018-03-08 00:00:00","996 OLD TRACE RD NW CONCORD, NC 28027","46803568010000","1","2018-08-28 00:00:00"
"BU2018-00786","Building Residential New","2018-03-08 00:00:00","1008 OLD TRACE RD NW CONCORD, NC 28027","46803650420000","1","2018-08-22 00:00:00"
"BU2018-00789","Building Residential New","2018-03-08 00:00:00","1707 SCARBROUGH CIR SW CONCORD, NC 28025","55275292960000","1","2018-08-31 00:00:00"
"BU2018-00790","Building Residential New","2018-03-08 00:00:00","1548 SCARBROUGH CIR SW CONCORD, NC 28025","55276285710000","1","2018-06-28 00:00:00"
"BU2018-00791","Building Residential New","2018-03-08 00:00:00","1691 SCARBROUGH CIR SW CONCORD, NC 28025","55276204120000","1","2018-08-14 00:00:00"
"BU2018-00792","Building Residential New","2018-03-08 00:00:00","11066 TELEGRAPH RD NW CONCORD, NC 28027","46706614520000","1","2018-07-17 00:00:00"
"BU2018-00793","Building Residential New","2018-03-08 00:00:00","11068 TELEGRAPH RD NW CONCORD, NC 28027","46706614310000","1","2018-07-17 00:00:00"
"BU2018-00795","Building Residential New","2018-03-08 00:00:00","11070 TELEGRAPH RD NW CONCORD, NC 28027","46706613190000","1","2018-07-17 00:00:00"
"BU2018-00796","Building Residential New","2018-03-08 00:00:00","11072 TELEGRAPH RD NW CONCORD, NC 28027","46706603980000","1","2018-07-17 00:00:00"
"BU2018-00797","Building Residential New","2018-03-08 00:00:00","11074 TELEGRAPH RD NW CONCORD, NC 28027","46706603860000","1","2018-07-17 00:00:00"
"BU2018-00798","Building Residential New","2018-03-08 00:00:00","11076 TELEGRAPH RD NW CONCORD, NC 28027","46706603640000","1","2018-07-17 00:00:00"
"BU2018-00800","Building Residential New","2018-03-08 00:00:00","8864 MOORESVILLE RD CONCORD, NC 28036","46835469580000","0",""
"BU2018-00776","Building Commercial New","2018-03-08 00:00:00","7840 LYLES LN NW CONCORD, NC 28027","45898295170000","1","2019-08-05 00:00:00"
"BU2018-00753","Building Residential New","2018-03-07 00:00:00","7319 MILL RUINS AVE SW CONCORD, NC 28025","55278242440000","1","2018-07-05 00:00:00"
"BU2018-00754","Building Residential New","2018-03-07 00:00:00","7354 RAYLEE AVE SW CONCORD, NC 28025","55276235110000","1","2018-06-27 00:00:00"
"BU2018-00755","Building Residential New","2018-03-07 00:00:00","1733 SCARBROUGH CIR SW CONCORD, NC 28025","55276211020000","1","2018-06-27 00:00:00"
"BU2018-00762","Building Residential New","2018-03-07 00:00:00","4622 GOLD HILL RD E GOLD HILL, NC 28071","66032312940000","1","2018-11-05 00:00:00"
"BU2018-00764","Building Residential New","2018-03-07 00:00:00","734 CHERRY TREE LN NW HUNTERSVILLE, NC 28078","46706483110000","1","2018-08-22 00:00:00"
"BU2018-00768","Building Residential New","2018-03-07 00:00:00","9570 HERITAGE FARM AVE NW CONCORD, NC 28027","45893981350000","0",""
"BU2018-00771","Building Residential New","2018-03-07 00:00:00","11013 DISCOVERY DR NW CONCORD, NC 28027","46706657810000","1","2018-06-25 00:00:00"
"BU2018-00772","Building Residential New","2018-03-07 00:00:00","11011 DISCOVERY DR NW CONCORD, NC 28027","46706657630000","1","2018-06-25 00:00:00"
"BU2018-00773","Building Residential New","2018-03-07 00:00:00","11009 DISCOVERY DR NW CONCORD, NC 28027","46706657550000","1","2018-06-25 00:00:00"
"BU2018-00774","Building Residential New","2018-03-07 00:00:00","11007 DISCOVERY DR NW CONCORD, NC 28027","46706657370000","1","2018-06-25 00:00:00"
"BU2018-00741","Building Residential New","2018-03-06 00:00:00","730 CHERRY TREE LN NW HUNTERSVILLE, NC 28078","46706482250000","1","2018-08-14 00:00:00"
"BU2018-00742","Building Residential New","2018-03-06 00:00:00","377 WYNDHAM FOREST CIR MIDLAND, NC 28107","55342056340000","1","2018-07-11 00:00:00"
"BU2018-00744","Building Residential New","2018-03-06 00:00:00","11591 MACALLANO DR CHARLOTTE, NC 28215","55151255520000","1","2018-12-06 00:00:00"
"BU2018-00745","Building Residential New","2018-03-06 00:00:00","2126 STONE PILE DR SW CONCORD, NC 28025","55279482810000","1","2018-08-08 00:00:00"
"BU2018-00751","Building Residential New","2018-03-06 00:00:00","2220 CANTERBURY RD KANNAPOLIS, NC 28081","46933754990000","1","2018-12-21 00:00:00"
"BU2018-00752","Building Residential New","2018-03-06 00:00:00","2174 GRIST MILL DR SW CONCORD, NC 28025","55276430650000","1","2018-10-26 00:00:00"
"BU2018-00727","Building Residential New","2018-03-05 00:00:00","1726 MILL CREEK LN SW CONCORD, NC 28025","55277235550000","1","2018-07-17 00:00:00"
"BU2018-00734","Building Residential New","2018-03-05 00:00:00","11548 VISTA RIDGE CT MIDLAND, NC 28107","55257346420000","1","2018-08-03 00:00:00"
"BU2018-00735","Building Residential New","2018-03-05 00:00:00","4601 COLD SPRINGS RD S CONCORD, NC 28025","55488689660000","0",""
"BU2018-00728","Building Commercial New","2018-03-05 00:00:00","1391 STONECROFT LN NW CONCORD, NC 28027","56111552560000","0",""
"BU2018-00731","Building Commercial New","2018-03-05 00:00:00","1000 VIRGINIA DARE ST KANNAPOLIS, NC 28081","56122759060000","0",""
"BU2018-00740","Building Commercial New","2018-03-05 00:00:00","1858 KANNAPOLIS PKWY CONCORD, NC 28027","56020094070000","1","2019-12-23 00:00:00"
"BU2018-00718","Building Commercial New","2018-03-02 00:00:00","161 HALTON CROSSING DR SW CONCORD, NC 28027","55095307260000","1","2018-07-05 00:00:00"
"BU2018-00710","Building Residential New","2018-03-02 00:00:00","4340 FALLS LAKE DR SW CONCORD, NC 28025","55285790070000","1","2018-07-27 00:00:00"
"BU2018-00711","Building Residential New","2018-03-02 00:00:00","1144 BURNING EMBERS LN SW CONCORD, NC 28025","55285687970000","1","2018-07-20 00:00:00"
"BU2018-00712","Building Residential New","2018-03-02 00:00:00","459 HUNTON FOREST DR NW CONCORD, NC 28027","56018183780000","1","2018-07-06 00:00:00"
"BU2018-00719","Building Residential New","2018-03-02 00:00:00","501 MARIE AVE KANNAPOLIS, NC 28083","56243110080000","1","2018-08-20 00:00:00"
"BU069284","","2018-03-01 00:00:00","1150 RANDAL CT Concord","55386864150000","0",""
"BU2018-00693","Building Residential New","2018-03-01 00:00:00","851 KATHRYN DR SE CONCORD, NC 28025","55398438270000","1","2018-08-03 00:00:00"
"BU2018-00701","Building Residential New","2018-03-01 00:00:00","2187 STONE PILE DR SW CONCORD, NC 28025","55279324450000","1","2018-08-13 00:00:00"
"BU2018-00703","Building Residential New","2018-03-01 00:00:00","705 GROFF ST NW CONCORD, NC 28027","56107667730000","1","2018-06-19 00:00:00"
"BU2018-00704","Building Residential New","2018-03-01 00:00:00","4722 ODELL SCHOOL RD DAVIDSON, NC 28036","46739420980000","1","2019-04-23 00:00:00"
"BU2018-00705","Building Residential New","2018-03-01 00:00:00","1734 MILL CREEK LN SW CONCORD, NC 28025","55277236910000","1","2018-07-26 00:00:00"
"BU2018-00706","Building Residential New","2018-03-01 00:00:00","1012 OLD TRACE RD NW CONCORD, NC 28027","46803650290000","1","2018-07-30 00:00:00"
"BU2018-00707","Building Residential New","2018-03-01 00:00:00","1028 OLD TRACE RD NW CONCORD, NC 28027","46803633870000","1","2018-08-28 00:00:00"
"BU2018-00708","Building Residential New","2018-03-01 00:00:00","2155 STONE PILE DR SW CONCORD, NC 28025","55279376470000","0",""
"BU2018-00709","Building Residential New","2018-03-01 00:00:00","2169 GRIST MILL DR SW CONCORD, NC 28025","55276318070000","1","2018-10-30 00:00:00"
"BU2018-00694","Building Commercial New","2018-03-01 00:00:00","106 OLD DAVIDSON PL NW CONCORD, NC 28027","56210691920000","0",""
"BU2018-00697","Building Commercial New","2018-03-01 00:00:00","810 BREEZE CT SW CONCORD, NC 28027","55293986640000","1","2021-02-16 00:00:00"
"BU2018-00664","Building Commercial New","2018-02-28 00:00:00","148 WARREN C COLEMAN BLVD S CONCORD, NC 28025","56201115750000","0",""
"BU2018-00665","Building Residential New","2018-02-28 00:00:00","4049 COLD SPRINGS RD MT PLEASANT, NC 28124","55698525740000","1","2018-10-05 00:00:00"
"BU2018-00666","Building Residential New","2018-02-28 00:00:00","9557 HERRINGBONE LN NW CONCORD, NC 28027","46803544600000","1","2018-08-08 00:00:00"
"BU2018-00667","Building Residential New","2018-02-28 00:00:00","974 OLD TRACE RD NW CONCORD, NC 28027","46803573860000","1","2018-08-27 00:00:00"
"BU2018-00668","Building Residential New","2018-02-28 00:00:00","986 OLD TRACE RD NW CONCORD, NC 28027","46803575240000","1","2018-09-26 00:00:00"
"BU2018-00669","Building Residential New","2018-02-28 00:00:00","978 OLD TRACE RD NW CONCORD, NC 28027","46803574720000","1","2018-09-25 00:00:00"
"BU2018-00671","Building Residential New","2018-02-28 00:00:00","10377 MT OLIVE RD MT PLEASANT, NC 28124","56831071850000","1","2018-12-12 00:00:00"
"BU2018-00672","Building Residential New","2018-02-28 00:00:00","5677 COLD SPRINGS RD S CONCORD, NC 28025","55487136170000","1","2018-07-19 00:00:00"
"BU2018-00675","Building Residential New","2018-02-28 00:00:00","305 CORBAN AVE SW CONCORD, NC 28025","56206551590000","1","2018-06-20 00:00:00"
"BU2018-00676","Building Residential New","2018-02-28 00:00:00","628 HEARTLAND AVE NE CONCORD, NC 28025","56228351290000","1","2018-09-19 00:00:00"
"BU2018-00677","Building Residential New","2018-02-28 00:00:00","746 CHERRY TREE LN NW HUNTERSVILLE, NC 28078","46706464430000","1","2018-08-27 00:00:00"
"BU2018-00678","Building Residential New","2018-02-28 00:00:00","738 CHERRY TREE LN NW HUNTERSVILLE, NC 28078","46706473550000","1","2018-08-22 00:00:00"
"BU2018-00683","Building Residential New","2018-02-28 00:00:00","986 ANATRELLA LN NW CONCORD, NC 28027","46803525280000","1","2018-08-28 00:00:00"
"BU2018-00684","Building Residential New","2018-02-28 00:00:00","990 ANATRELLA LN NW CONCORD, NC 28027","46803526650000","1","2018-07-26 00:00:00"
"BU2018-00685","Building Residential New","2018-02-28 00:00:00","994 ANATRELLA LN NW CONCORD, NC 28027","46803527520000","1","2018-07-26 00:00:00"
"BU2018-00686","Building Residential New","2018-02-28 00:00:00","998 ANATRELLA LN NW CONCORD, NC 28027","46803527480000","1","2018-08-23 00:00:00"
"BU2018-00687","Building Residential New","2018-02-28 00:00:00","982 ANATRELLA LN NW CONCORD, NC 28027","46803515920000","1","2018-07-26 00:00:00"
"BU2018-00688","Building Residential New","2018-02-28 00:00:00","1015 OLD TRACE RD NW CONCORD, NC 28027","46803630190000","1","2018-08-29 00:00:00"
"BU2018-00690","Building Residential New","2018-02-28 00:00:00","1423 COFFEETREE DR NW CONCORD, NC 28027","46715719940000","1","2018-07-11 00:00:00"
"BU2018-00692","Building Residential New","2018-02-28 00:00:00","993 OLD TRACE RD NW CONCORD, NC 28027","46803547120000","1","2018-07-26 00:00:00"
"BU2018-00633","Building Residential New","2018-02-27 00:00:00","1296 BEN BLACK RD MIDLAND, NC 28107","55336675180000","1","2018-10-30 00:00:00"
"BU2018-00635","Building Residential New","2018-02-27 00:00:00","866 DOUBLE OAK LN SE CONCORD, NC 28025","56402696620000","1","2018-12-10 00:00:00"
"BU2018-00637","Building Residential New","2018-02-27 00:00:00","11052 TELEGRAPH RD NW CONCORD, NC 28027","46706625410000","1","2018-06-07 00:00:00"
"BU2018-00641","Building Residential New","2018-02-27 00:00:00","11054 TELEGRAPH RD NW CONCORD, NC 28027","46706624290000","1","2018-06-07 00:00:00"
"BU2018-00643","Building Residential New","2018-02-27 00:00:00","11056 TELEGRAPH RD NW CONCORD, NC 28027","46706624180000","1","2018-06-15 00:00:00"
"BU2018-00644","Building Residential New","2018-02-27 00:00:00","11058 TELEGRAPH RD NW CONCORD, NC 28027","46706614960000","1","2018-06-15 00:00:00"
"BU2018-00645","Building Residential New","2018-02-27 00:00:00","11060 TELEGRAPH RD NW CONCORD, NC 28027","46706614750000","1","2018-06-15 00:00:00"
"BU2018-00649","Building Residential New","2018-02-27 00:00:00","2122 STONE PILE DR SW CONCORD, NC 28025","55279492740000","1","2018-06-12 00:00:00"
"BU2018-00654","Building Residential New","2018-02-27 00:00:00","1827 DUTCH RD MT PLEASANT, NC 28124","56819531400000","0",""
"BU2018-00657","Building Residential New","2018-02-27 00:00:00","1524 BAILIFF CT SW CONCORD, NC 28025","55276255520000","1","2018-06-07 00:00:00"
"BU2018-00658","Building Residential New","2018-02-27 00:00:00","1750 SCARBROUGH CIR SW CONCORD, NC 28025","55276129850000","1","2018-06-18 00:00:00"
"BU2018-00662","Building Residential New","2018-02-27 00:00:00","4295 HUNTON SPRING LN NW CONCORD, NC 28027","56019220040000","1","2018-07-05 00:00:00"
"BU2018-00640","Building Commercial New","2018-02-27 00:00:00","3101 CLINE SCHOOL RD CONCORD, NC 28025","56622519730000","1","2020-03-09 00:00:00"
"BU2018-00606","Building Residential New","2018-02-26 00:00:00","862 DOUBLE OAK LN SE CONCORD, NC 28025","56402686740000","1","2018-12-10 00:00:00"
"BU2018-00607","Building Residential New","2018-02-26 00:00:00","641 KNOLLCREST DR NE CONCORD, NC 28025","56311704890000","1","2018-09-20 00:00:00"
"BU2018-00608","Building Residential New","2018-02-26 00:00:00","235 UNION CEMETERY RD SW CONCORD, NC 28027","56201023440000","1","2018-12-03 00:00:00"
"BU2018-00610","Building Residential New","2018-02-26 00:00:00","9515 HERRINGBONE LN NW CONCORD, NC 28027","46804504060000","1","2018-08-08 00:00:00"
"BU2018-00617","Building Residential New","2018-02-26 00:00:00","11332 SAVANNAH GROVE DR NW HUNTERSVILLE, NC 28078","46717241190000","1","2018-07-03 00:00:00"
"BU2018-00618","Building Residential New","2018-02-26 00:00:00","212 PLAZA DR HARRISBURG, NC 28075","55075667330000","1","2019-02-26 00:00:00"
"BU2018-00619","Building Residential New","2018-02-26 00:00:00","11399 CEDARVALE FARM PKWY MIDLAND, NC 28107","55257225750000","1","2018-09-04 00:00:00"
"BU2018-00620","Building Residential New","2018-02-26 00:00:00","11379 CEDARVALE FARM PKWY MIDLAND, NC 28107","55257205190000","1","2019-01-22 00:00:00"
"BU2018-00622","Building Residential New","2018-02-26 00:00:00","11387 CEDARVALE FARM PKWY MIDLAND, NC 28107","55257215440000","1","2018-09-17 00:00:00"
"BU2018-00623","Building Residential New","2018-02-26 00:00:00","11383 CEDARVALE FARM PKWY MIDLAND, NC 28107","55257205750000","1","2019-01-09 00:00:00"
"BU2018-00624","Building Residential New","2018-02-26 00:00:00","857 DOUBLE OAK LN SE CONCORD, NC 28025","56402688130000","1","2018-08-27 00:00:00"
"BU2018-00625","Building Residential New","2018-02-26 00:00:00","821 DOUBLE OAK LN SE CONCORD, NC 28025","56402639290000","1","2018-07-19 00:00:00"
"BU2018-00629","Building Residential New","2018-02-26 00:00:00","11395 CEDARVALE FARM PKWY MIDLAND, NC 28107","55257225130000","1","2018-08-17 00:00:00"
"BU2018-00632","Building Residential New","2018-02-26 00:00:00","833 DOUBLE OAK LN SE CONCORD, NC 28025","56402639300000","1","2018-09-20 00:00:00"
"BU2018-00585","Building Residential New","2018-02-23 00:00:00","696 DEATON ST KANNAPOLIS, NC 28081","56133522650000","1","2018-06-08 00:00:00"
"BU2018-00586","Building Residential New","2018-02-23 00:00:00","118 W G ST KANNAPOLIS, NC 28081","56135725180000","1","2018-08-23 00:00:00"
"BU2018-00587","Building Residential New","2018-02-23 00:00:00","10616 HARRIS RD HUNTERSVILLE, NC 28078","46706850510000","1","2019-02-25 00:00:00"
"BU2018-00588","Building Residential New","2018-02-23 00:00:00","10616 HARRIS RD HUNTERSVILLE, NC 28078","46706850510000","1","2019-02-25 00:00:00"
"BU2018-00592","Building Residential New","2018-02-23 00:00:00","5365 BRICKYARD TERRACE CT SW CONCORD, NC 28027","55180236820000","1","2018-07-20 00:00:00"
"BU2018-00597","Building Residential New","2018-02-23 00:00:00","9554 POPLAR TENT RD CONCORD, NC 28027","46802958200000","1","2018-07-24 00:00:00"
"BU2018-00598","Building Residential New","2018-02-23 00:00:00","210 PLAZA DR HARRISBURG, NC 28075","55075657320000","1","2019-02-26 00:00:00"
"BU2018-00602","Building Residential New","2018-02-23 00:00:00","3975 TERSK DR MIDLAND, NC 28107","55540705220000","1","2018-08-20 00:00:00"
"BU2018-00604","Building Residential New","2018-02-23 00:00:00","828 RICHARDSON WAY SW CONCORD, NC 28027","55180496780000","0",""
"BU2018-00564","Building Residential New","2018-02-22 00:00:00","3979 TERSK DR MIDLAND, NC 28107","55540705620000","1","2018-07-30 00:00:00"
"BU2018-00565","Building Residential New","2018-02-22 00:00:00","3978 TERSK DR MIDLAND, NC 28107","55540703460000","1","2018-07-18 00:00:00"
"BU2018-00567","Building Residential New","2018-02-22 00:00:00","5312 FOX MEADOW CT CONCORD, NC 28025","55596449930000","1","2018-06-22 00:00:00"
"BU2018-00570","Building Residential New","2018-02-22 00:00:00","6148 SAPP RD ROCKWELL, NC 28138","56542068440000","0",""
"BU2018-00571","Building Residential New","2018-02-22 00:00:00","647 SPENCER LN KANNAPOLIS, NC 28081","154 076","1","2018-07-31 00:00:00"
"BU2018-00575","Building Residential New","2018-02-22 00:00:00","5181 BUTTERNUT DR CHARLOTTE, NC 28215","55054617280000","1","2018-07-12 00:00:00"
"BU2018-00578","Building Residential New","2018-02-22 00:00:00","1001 NUNNERY LN KANNAPOLIS, NC 28081","154 076","1","2018-08-07 00:00:00"
"BU2018-00579","Building Residential New","2018-02-22 00:00:00","345 WYNDHAM FOREST CIR MIDLAND, NC 28107","55342145600000","1","2018-06-11 00:00:00"
"BU2018-00581","Building Residential New","2018-02-22 00:00:00","4319 IRELAND WAY HARRISBURG, NC 28075","55057563690000","1","2018-06-25 00:00:00"
"BU2018-00583","Building Residential New","2018-02-22 00:00:00","4305 OLDSTONE DR HARRISBURG, NC 28075","55058516740000","1","2018-07-25 00:00:00"
"BU2018-00549","Building Residential New","2018-02-21 00:00:00","697 DEATON ST KANNAPOLIS, NC 28081","56133501780000","1","2018-06-08 00:00:00"
"BU2018-00550","Building Residential New","2018-02-21 00:00:00","695 DEATON ST KANNAPOLIS, NC 28081","56133511230000","1","2018-06-08 00:00:00"
"BU2018-00551","Building Residential New","2018-02-21 00:00:00","693 DEATON ST KANNAPOLIS, NC 28081","56133510790000","1","2018-06-08 00:00:00"
"BU2018-00552","Building Residential New","2018-02-21 00:00:00","220 WESTOVER AVE KANNAPOLIS, NC 28081","56140066310000","1","2018-06-08 00:00:00"
"BU2018-00554","Building Residential New","2018-02-21 00:00:00","1020 OLD TRACE RD NW CONCORD, NC 28027","46803642750000","1","2018-08-17 00:00:00"
"BU2018-00555","Building Residential New","2018-02-21 00:00:00","2134 STONE PILE DR SW CONCORD, NC 28025","55279471510000","1","2018-06-15 00:00:00"
"BU2018-00556","Building Residential New","2018-02-21 00:00:00","7328 CATTAIL CT SW CONCORD, NC 28025","55277245520000","1","2018-08-17 00:00:00"
"BU2018-00557","Building Residential New","2018-02-21 00:00:00","832 MURPHY ST KANNAPOLIS, NC 28081","56132591210000","1","2018-07-05 00:00:00"
"BU2018-00558","Building Residential New","2018-02-21 00:00:00","117 WHITE ST NW CONCORD, NC 28027","56202447930000","1","2018-05-21 00:00:00"
"BU2018-00562","Building Residential New","2018-02-21 00:00:00","3538 SADDLEBROOK DR MIDLAND, NC 28107","55540619540000","1","2018-07-25 00:00:00"
"BU2018-00563","Building Residential New","2018-02-21 00:00:00","3999 TERSK DR MIDLAND, NC 28107","55540725600000","1","2018-07-30 00:00:00"
"BU2018-00542","Building Residential New","2018-02-20 00:00:00","13722 OLD CAMDEN RD MIDLAND, NC 28107","55340146510000","1","2018-10-16 00:00:00"
"BU2018-00543","Building Residential New","2018-02-20 00:00:00","11323 SAVANNAH GROVE DR NW HUNTERSVILLE, NC 28078","46717271220000","1","2018-07-18 00:00:00"
